,id_review,rating,compound,Sentiment,pred,temp_pred,fin_pred
ChZDSUhNMG9nS0VJQ0FnSURBeW9HbEJBEAE,I have been here for sports tournament several times. One of the best university for sports.They encourage the sportsperson and  show them every possible way to achieve something in it.,5.0,0.8176,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNRNGRhY3VRRRAB,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURBMU9IM0pBEAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNnOVBuVkN3EAE,"This is one of the best Institute Which is available in India Where we good a Mindblowing Explosure and experience we get In this College Irrespective Of Stream your planning ,When coming to faculty They will Teach is the concept And After they will allow us to think And understand on our own That makes a lot for us and the Infrastructure the college provide and the best part is Library where we can find n number of Books to read the only thing is We must utilize the resources that are available in the college in the more effective way that helps you To stand aside from the huge crowd trust me it’s really a truth .",5.0,0.9792,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNReVBhNHhBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRN18tbTRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBaHF1VFJnEAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNRdGI2X0RnEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3bkx6SDNBRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNncHEyMGF3EAE,Good university,3.0,0.4404,Positive,3,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURRbE9XX0RBEAE,I have been here with my brother. He completed MBA here,5.0,0.0,Neutral,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURndWFUOVpnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3MjVIQzhBRRAB,"India's No.1 Private University which provide top notch infrastructure and facilities. All the courses are available here whether it's an engineering course, medical, diploma or law you name it and its available in SRM University. It's also know as SRM nagar. Some of the pics of campus are attached below.  🔸To reach the campus: Get a local from Chennai central railway station and get down at ""Potheri""local railway station and you can see the  University gate from the station.Cross the road and you can take the free shuttle service from there to main gate.  Hope this review will be helpful.☺️",5.0,0.9169,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNnNTlfWmJBEAE,Its within the city limit its the only one plus point for the college. Rent of home was very high. Have lot of food shops with different prices. Bus service was low. Will get cabs and auto easily.,5.0,0.0772,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnMXFQRC1BRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3My1MbEZnEAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUN3c3FTVmtRRRAB,Nice environment All kinds of facilities available Air conditioned class rooms,5.0,0.4215,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURRd0xtUFhnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3anNmZmpBRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnbzZ2czB3RRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNnaS12NEp3EAE,Nice environment,5.0,0.4215,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnX01TN1J3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBb1p1QjVnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBelA2YzlRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRcEtXQnRnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3eUthQ0JnEAE,When did the universities changed into institute and technologies.. .,1.0,0.0,Neutral,2,1.5,1
ChdDSUhNMG9nS0VJQ0FnSURRMGNYdHpBRRAB,Was much better 3 years ago before the money problems and all,4.0,0.0516,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURBMTZIOVl3EAE,Awesome environment and great place to study and awfully good beverages and food.,5.0,0.908,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURReFpLUmhnRRAB,Best deemed university. All facilitys available here. Good infrastrecture and decipline.,5.0,0.7964,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURBMllHbldBEAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURBcHI2VjFBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNnNktlVVFnEAE,"Quite expensive but good college for engineering ,campus have medical facility(srm hospital) ,hostel facilities , international hostels also ,along with engineering one can do courses like MBA ,Medical , Dentistry , Bachelor courses etc.managment process (specially admissions is bit slow ) ,great infrastructure and large campus in terms of area ,good facilities for sports persons.",4.0,0.9583,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBdE4tZC1nRRAB,,2.0,1.5,Positive,5,2.0,2
ChZDSUhNMG9nS0VJQ0FnSURBcHJlU0JREAE,"One of Great deemed University in India, top 10 list. Good infrastructure compete with foreign universities.",5.0,0.8316,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURnbTRIRUF3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBM2JpRHh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBbS1LOVlnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRbTdDU0l3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnODZ6YnVRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRbHBuWWtRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRa3RidlB3EAE,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUN3bDRqX3lBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBaE9yQ2p3RRAB,"This is one of the best Institute Which is available in India Where we good a Mindblowing Explosure and experience we get In this College Irrespective Of Stream your planning ,When coming to faculty They will Teach is the concept And After they will allow us to think And understand on our own That makes a lot for us and the Infrastructure the college provide and the best part is Library where we can find n number of Books to read the only thing is We must utilize the resources that are available in the college in the more effective way that helps you To stand aside from the huge crowd trust me it’s really a truth .",5.0,0.9792,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNnbUtfb3ZRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNnc3FuNmVREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBaU9UOENREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3MTRDVU9BEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNncFBmYk9REAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBdDk2YXhRRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNRODdHbmZnEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnbF9TZXpRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRdy1HcGpnRRAB,Best university in INDIA,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBamZmUTZnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBeUlhTXRRRRAB,declining in every possible way,2.0,0.0,Neutral,2,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUNRZ3J5SHB3RRAB,Great infrastructure. Among top 10 Deemed University in India. High Fees. Students from all state's and countries. Lot's of canteen and restaurants nearby walkable distance. Next to Chennai city. Nearer to railway station. Good coaching. Many cultural program's. Campus interviews. And many thing's to say,4.0,0.8316,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURBdGV6NFh3EAE,"This is one of the best university, here lot of facilities available to improve our knowledge and skills. SRM has very good infrastructure, it will definetly reach all your expectations. it provides world class facilities with huge buildings. All the classrooms,labs and library are neat and well maintained with air-condition enabled. all kind of books are available in library.Faculty have good experience and intellect but you need to work yourself to increase knowledge by spending time in the library.SRM provides a great exposure to the real world through many industrial visits.Placements wise also it is a good college,the package varies every year the highest package goes for jobs in Computer science and I.T.",4.0,0.9825,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNRcmVlQWVnEAE,Greenery is rich and lab facilities are huge and u definitely enjoy the environment!,4.0,0.902,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3a3V5YTdBRRAB,Good,5.0,0.4404,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURRMF9YZEFREAE,Awesome infrastructure,5.0,0.6249,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUN3aThDZm9BRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnaHBQVUp3EAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnMTcyYzlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRNWFqcWNREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnNmZ5dzV3RRAB,"Good campus with good infrastructure, good faculties, you got nice opportunities for developing your skills, various skill training program is also available, only disadvantage is very far from the Chennai city, you need to catch train or bus from Potheri and you will reach the city in 2 hours,expect that everything is fine here, even you got good food court with subway etc:-",4.0,0.9337,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUN3eF91bkJ3EAE,Nice school,4.0,0.4215,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUN3cWQtb2JnEAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURBdmEzaWl3RRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNndklfM1d3EAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNncDhidzJ3RRAB,"Its one of the best Universities of India compared among all private deemed University in India. Pretty good infrastructure and placement percentage is very high. Maximum students get placed. If you plan for further education abroad, SRM Universities degree holds value.",4.0,0.9136,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURncDRxYVR3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnX2Zmc3JRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBN3RxNklnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3bGFLYjZ3RRAB,Nice,5.0,0.4215,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNReDlDWnlnRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3NTZHVE93EAE,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSURBN2N5dHpRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnNWNubzd3RRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURRbklMM1lREAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURRaGRUZndBRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURnLTk2X1RnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnN2ZDMFRnEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRNGVTeG5BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnMUlhUnN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRekstaGx3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRcHZXZ2dBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3MXQtZmhRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBeFozcXdBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3dWRHTE93EAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUN3M3ZIZE93EAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3dnNtWHlRRRAB,Great environment for students but tuition fees is too high,4.0,0.3716,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNna3MyUkN3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3cjZ6cDV3RRAB,Private University I Think No NCC In It !,3.0,-0.3595,Negative,2,2.5,2
ChZDSUhNMG9nS0VJQ0FnSUN3anI3UElBEAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnLWJuLV9BRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnaGFqeWt3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3dHZ5NnhnRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURnNlBYSmZREAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURnNGVQTVZREAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3N2ViWDBRRRAB,Very huge area and has access to everything within the campus,5.0,0.3804,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNnaWNqN1F3EAE,Lode lag gaye yaar,1.0,-0.34,Negative,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSURRNzRUN1FREAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUN3cl9fbFJnEAE,Worst college time waste money waste simply no words to say worse college,1.0,-0.9325,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNBN0stejRRRRAB,"Beautiful place to study in Srm University , you learn leap and lead.",5.0,0.5994,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUN3NDlHVkZnEAE,It is an excellent university   that creates many talented  colleagues  to the world,5.0,0.8442,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNRM0pDN1hREAE,Finest institute of india Very good infrastructure,5.0,0.4927,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNReWQ2bXlnRRAB,Either you are a rich or fool.,2.0,0.1779,Positive,3,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUNRc016UHd3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBOGJteExBEAE,Owsome university,5.0,0.0,Neutral,2,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNRc0xfXzlRRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBMk5fU1VnEAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNndHViOU9BEAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBdE1pS2dBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRcVBLbGlBRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURRcS1xV2R3EAE,Great eco friendly environment,5.0,0.8074,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURncXVUOHdBRRAB,Awesome campus with a class infrastructure..,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNRaXVxVlJ3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRMTVpRmdRRRAB,I like this college they build true engineers,5.0,0.6486,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURnM3R5eFNnEAE,"Finest Institute in India, you get ample time just make use of those four years which you get & beat the government jobs fees is pretty high but if faculty pays attention towards students, the institute will be benchmarked with iit and nits, as the syllabus is well framed just students have to be alert regarding future perspectives",5.0,0.6652,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUN3NktYVGtRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3a0w3elBREAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURncjVfaTJRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnbHNTZHF3RRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBOGVLM05REAE,The Ramapuram Campus is far better than KTR,3.0,0.4404,Positive,3,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNBenU2akFREAE,Good college,4.0,0.4404,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUN3OVpfZ0xREAE,Love it,5.0,0.6369,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURRMlpuUkdREAE,Provides complete financial support in research,4.0,0.4019,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURBcmZMblF3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNnMGRHbFpBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnXzR2bUVBEAE,Big campus.they have their own hotel.,3.0,0.0,Neutral,2,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUN3aEwtXzl3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRaWNlYzRRRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNRc3ZPY1lBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBM0lDd0hnEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3bTVieHJnRRAB,Very good university to study and have good placements,5.0,0.7264,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNRbS0ybHZRRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNRN0tEcWF3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNROF9pZGVnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRN0otZV9nRRAB,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURRMnNlUGZ3EAE,Excellent,3.0,0.5719,Positive,4,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURBNWZyVWxRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRcTVycDJ3RRAB,Good college with green campus,5.0,0.4404,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnLXFPSHp3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRMDZiV193RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURneGZiRmZ3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3czVmZDVRRRAB,An Indian university that could be compared with world universities,5.0,0.0,Neutral,2,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUN3ejdEZXZRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3LTd2Sk9BEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnN3ItRjNBRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNRbTdQc0FnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3N055XzB3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURReU9UQWl3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBaE5qR0t3EAE,Good university. All facilitys available here. Good infrastrecture and decipline.,3.0,0.7003,Positive,4,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUN3b195eDZnRRAB,Nice,5.0,0.4215,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUN3aS1IclhnEAE,"Good collage ,high fees , main campus has great facilities",4.0,0.7906,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnalBqMnNBRRAB,"Another Mediocre Private University. Humble advice please don't get fooled by their huge marketing efforts. All the positive reviews like free WiFi,clean campus etc. don't make the University the way it puts itself. Most of the admits are those who didn't get colleges through JEE. Almost anyone can get admission through management quota which makes the student quality suck. Be wise as those years matter the most",1.0,0.9513,Positive,4,2.5,2
ChZDSUhNMG9nS0VJQ0FnSURRdVpDZkNREAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBaVpYNEh3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBbVptd0J3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRa29lRXN3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnMnR2UWRBEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNncE1yMHNRRRAB,It is the Greatest University which Tie up with Foreign collobration and Have excellent sports facilities ⛹️⛹️⛹️🤽🤽🤽🚴🚴🚴🤾🤾🤾🤾and have High tech lab🏢🏢🏢 and with Great Influence teacher with more Extra curricular Activities with fun and enjoyment 😍😍😍😍😍 and Have campus Interview 👍👍👍👍,5.0,0.9915,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNnN2E3aE1BEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNReXRmQkp3EAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNBc2JfdGlnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnMFpfcnh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURneGF1MlZREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBMDVtQlJREAE,Best college,5.0,0.6369,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBcXF2QTR3RRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBbkpxTWVBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRaWRfREtREAE,,2.0,1.5,Positive,5,2.0,2
ChZDSUhNMG9nS0VJQ0FnSUN3cFkzdERREAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURRMGFfT3lRRRAB,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSURBb1pLaTh3RRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBeVlya2x3RRAB,Good university maintaining with minimum standards,5.0,0.4404,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBaV8tY1JBEAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUN3bDlfcjFBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBOGJ6RzZRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNnNV9HVkVBEAE,Best place to study.Can enjoy the freedom at the highest level.Good atomosphere ,5.0,0.9118,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURncWZleWNnEAE,Awesome....  ,5.0,0.6249,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBal9HZHFBRRAB,"Worst college  on planet, worst faculty they don't know minimum English, no proper care towards student, they don't care of student, student marks and student future after the student admission, here the fees is also very high, instead  we can go abroad and study there, no placements also. Here attendance is very important (sorry money is most important) here this blody  idiots collect money telling  that your attendance is low here they mark attendance absent if 1)students come five minutes  late 2)if he did not answer the small questions during class 3)if students talk together in class(because they are getting money no that's why) if faculty detain one student for one subject his commission 3,,000rupees here detain fees per student is15000rupees Everything is manageable here with money",1.0,-0.9724,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURnbTZfVnBBRRAB,There is no minus review system otherwise I would have given that I request all the parents and students not to waste ur money here  because everything is worsssssssssssstttttttt. These people are deleting all the worst reviews on internet and they keep only good reviews my review may be there or not please share this information to all your relatives and friends and save their life .          Thank you,1.0,0.597,Positive,4,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUNRZ29yU29RRRAB,"Worst college  on planet, worst faculty they don't know minimum English, no proper care towards student, they don't care of student, student marks and student future after the student admission, here the fees is also very high, instead  we can go abroad and study there, no placements also. Here attendance is very important (sorry money is most important) here this blody  idiots collect money telling  that your attendance is low here they mark attendance absent if 1)students come five minutes  late 2)if he did not answer the small questions during class 3)if students talk together in class(because they are getting money no that's why) if faculty detain one student for one subject his commission 3,,000rupees here detain fees per student is15000rupees",1.0,-0.9724,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURBcnNqWmVREAE,The campus gives a very positive feeling,5.0,0.688,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUN3anEzVTVRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRd01Da29RRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUN3NDdMQVFnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnazdfTktnEAE,"Decent campus, free wifi, well equipped labs except regional faculty from Anna University will ruin your experience I urge the authority to teach them some decency.",3.0,0.2263,Positive,3,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNRcW9PNTZ3RRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNneHRfblFREAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBamZ1T2pBRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNBNEo3ZzBnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3eV9MaTN3RRAB,,5.0,1.5,Positive,5,5.0,5
